binned_x1,binned_x2,binned_x3,f1,f2
"(-0.798, 0.801]","(2.4, 4.0]","(-0.8, 0.799]",0.9996019552417832,0.9999996364417578
"(-2.397, -0.798]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999999958,0.9999999999924472
"(2.401, 4.0]","(-0.8, 0.8]","(0.799, 2.398]",0.9986137429964578,0.9999999660982704
"(2.401, 4.0]","(0.8, 2.4]","(-0.8, 0.799]",0.9993059635603384,0.9999999925141024
"(2.401, 4.0]","(2.4, 4.0]","(-4.007, -2.4]",0.999999999999998,1.0
"(-4.004, -2.397]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999999968,0.9999999770619604
"(2.401, 4.0]","(-0.8, 0.8]","(-0.8, 0.799]",0.9973251057105544,0.9999997389425912
"(-2.397, -0.798]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999806499030996,0.9796905096306756
"(0.801, 2.401]","(0.8, 2.4]","(-2.4, -0.8]",0.9999131131951212,0.99994098340397
"(2.401, 4.0]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999999600451546,0.9999996076114024
"(2.401, 4.0]","(-0.8, 0.8]","(2.398, 3.998]",0.9999999926166812,0.9999999999999982
"(-4.004, -2.397]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999999999992,0.9999999999999188
"(2.401, 4.0]","(-2.399, -0.8]","(2.398, 3.998]",0.9999984075576228,0.999999999814984
"(-4.004, -2.397]","(2.4, 4.0]","(-2.4, -0.8]",1.0,0.9999999999999964
"(2.401, 4.0]","(-4.007, -2.399]","(0.799, 2.398]",0.999999999998162,0.9999999999999714
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.999989333135476,0.9999995830948546
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999999136976984,0.9854340651899084
"(2.401, 4.0]","(0.8, 2.4]","(-0.8, 0.799]",0.99999742648929,0.9999999999988612
"(0.801, 2.401]","(-0.8, 0.8]","(2.398, 3.998]",0.9995185005067978,0.9999999982470624
"(2.401, 4.0]","(0.8, 2.4]","(2.398, 3.998]",0.9999997492032908,0.9999999999999992
"(-4.004, -2.397]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999999998,0.9999999999980124
"(-4.004, -2.397]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999998684,0.9999998879538536
"(-0.798, 0.801]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999867216,0.9999999999468746
"(0.801, 2.401]","(2.4, 4.0]","(2.398, 3.998]",0.9999996964135964,0.999999999999986
"(2.401, 4.0]","(-0.8, 0.8]","(2.398, 3.998]",0.9999998186542745,0.9999999999999922
"(-4.004, -2.397]","(-0.8, 0.8]","(-4.007, -2.4]",0.999999999999277,0.9999958659016496
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999998888236851,0.987826099073321
"(-0.798, 0.801]","(-2.399, -0.8]","(-2.4, -0.8]",0.997935283919578,0.274894278130971
"(-4.004, -2.397]","(-4.007, -2.399]","(-4.007, -2.4]",0.999999999999999,0.9999997061831434
"(2.401, 4.0]","(2.4, 4.0]","(2.398, 3.998]",0.9999999582560332,1.0
"(-2.397, -0.798]","(-0.8, 0.8]","(0.799, 2.398]",0.999624892304752,0.9975438341043116
"(-2.397, -0.798]","(0.8, 2.4]","(0.799, 2.398]",0.9990004643353304,0.9999285113279232
"(2.401, 4.0]","(-4.007, -2.399]","(-4.007, -2.4]",1.0,0.9999999999999865
"(-4.004, -2.397]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999999999998,0.9999999999841503
"(-0.798, 0.801]","(-2.399, -0.8]","(-0.8, 0.799]",0.9988812296550172,0.9578776420391424
"(2.401, 4.0]","(0.8, 2.4]","(2.398, 3.998]",0.999998757002356,0.9999999999999856
"(2.401, 4.0]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999964372,1.0
"(-0.798, 0.801]","(-0.8, 0.8]","(-2.4, -0.8]",0.9997865231758574,0.9626617571646096
"(0.801, 2.401]","(-4.007, -2.399]","(-2.4, -0.8]",0.999999912703574,0.9999966194571168
"(2.401, 4.0]","(2.4, 4.0]","(0.799, 2.398]",0.9999999007666642,0.9999999999999996
"(0.801, 2.401]","(-4.007, -2.399]","(0.799, 2.398]",0.999999788992812,0.9999999794382874
"(-2.397, -0.798]","(-0.8, 0.8]","(-0.8, 0.799]",0.9923880156351956,0.7564548692229778
"(-2.397, -0.798]","(2.4, 4.0]","(0.799, 2.398]",0.9999999980396006,0.9999999999976328
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999995925059034,0.9741869215714384
"(0.801, 2.401]","(0.8, 2.4]","(-2.4, -0.8]",0.9998734957948991,0.9999999459200696
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.9999961272460008,0.9999999998992118
"(-4.004, -2.397]","(0.8, 2.4]","(-2.4, -0.8]",0.9999999993376852,0.9999950748660968
"(-4.004, -2.397]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999990080856,0.9999878755012476
"(0.801, 2.401]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999998194884,0.9999999999674196
"(2.401, 4.0]","(0.8, 2.4]","(-0.8, 0.799]",0.9999993864675316,0.99999999999972
"(0.801, 2.401]","(-0.8, 0.8]","(0.799, 2.398]",0.9631236567385671,0.9999970746368888
"(-0.798, 0.801]","(-4.007, -2.399]","(0.799, 2.398]",0.9999910203211068,0.999865471311226
"(-4.004, -2.397]","(0.8, 2.4]","(0.799, 2.398]",0.999999893313412,0.99999999332086
"(-4.004, -2.397]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999959126,0.9999999999999998
"(-4.004, -2.397]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999999999992,0.9999999927023856
"(0.801, 2.401]","(-0.8, 0.8]","(-2.4, -0.8]",0.9995576905941804,0.9984626608064436
"(-2.397, -0.798]","(-2.399, -0.8]","(2.398, 3.998]",0.999999965897601,0.999999969121342
"(-4.004, -2.397]","(0.8, 2.4]","(2.398, 3.998]",0.9999999999396444,0.9999999999879216
"(-2.397, -0.798]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999980048,0.9999795962107808
"(0.801, 2.401]","(2.4, 4.0]","(-2.4, -0.8]",0.9999986752394852,0.9999999998819216
"(-4.004, -2.397]","(-4.007, -2.399]","(-2.4, -0.8]",1.0,0.999999991660084
"(2.401, 4.0]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999674168,0.9999999999890976
"(-2.397, -0.798]","(2.4, 4.0]","(0.799, 2.398]",0.9999957149707444,0.9999999839236544
"(-0.798, 0.801]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999999926282668,0.9997643107105026
"(-2.397, -0.798]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999997746328,0.9999999996287304
"(2.401, 4.0]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999999999042763,0.9999999999579996
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.999999937861738,0.9908141110287736
"(-0.798, 0.801]","(2.4, 4.0]","(2.398, 3.998]",0.9999992601893924,0.9999999999997156
"(-2.397, -0.798]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999999989276,0.9999990922733336
"(0.801, 2.401]","(0.8, 2.4]","(2.398, 3.998]",0.9877351830591321,0.9999995725310252
"(-2.397, -0.798]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999994986696,0.9999989267953059
"(-4.004, -2.397]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999999999998,0.999999998663418
"(-2.397, -0.798]","(-0.8, 0.8]","(2.398, 3.998]",0.9999979362952648,0.9999999706881724
"(-2.397, -0.798]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999999836,0.9999999999997226
"(2.401, 4.0]","(2.4, 4.0]","(0.799, 2.398]",0.9999991857171784,0.9999999999999868
"(0.801, 2.401]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999991400778,0.9999999999955208
"(-4.004, -2.397]","(0.8, 2.4]","(-0.8, 0.799]",0.9999999810848714,0.9999928085734148
"(0.801, 2.401]","(0.8, 2.4]","(-4.007, -2.4]",0.9999993431648329,0.9999999731573036
"(-2.397, -0.798]","(0.8, 2.4]","(-2.4, -0.8]",0.9999538919190996,0.9981601435297308
"(2.401, 4.0]","(-2.399, -0.8]","(0.799, 2.398]",0.9999998898808384,0.9999999999558564
"(-2.397, -0.798]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999996796,0.9999942330534848
"(-4.004, -2.397]","(-2.399, -0.8]","(0.799, 2.398]",0.9999999999960704,0.9999994326006696
"(-0.798, 0.801]","(-4.007, -2.399]","(0.799, 2.398]",0.9999876865638392,0.9998128956800904
"(-0.798, 0.801]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999981035714,0.9999999999001634
"(0.801, 2.401]","(0.8, 2.4]","(-0.8, 0.799]",0.9170118186884731,0.9993460014554472
"(-4.004, -2.397]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999999987073088,0.9992539759685904
"(-2.397, -0.798]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999863579734,0.9999582353750712
"(2.401, 4.0]","(2.4, 4.0]","(0.799, 2.398]",0.9999994085868996,0.9999999999999832
"(2.401, 4.0]","(-0.8, 0.8]","(2.398, 3.998]",0.9999988728067678,0.9999999999997564
"(0.801, 2.401]","(-0.8, 0.8]","(2.398, 3.998]",0.988924767401162,0.9999962995199341
"(0.801, 2.401]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999994123512,0.9999968556775716
"(2.401, 4.0]","(-0.8, 0.8]","(2.398, 3.998]",0.9999999979753512,1.0
"(-0.798, 0.801]","(-2.399, -0.8]","(-2.4, -0.8]",0.999755256525888,0.9358751967949264
"(2.401, 4.0]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999989981628,0.999999999999538
"(2.401, 4.0]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999999973052,0.99999999999983
"(0.801, 2.401]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999987256,0.999999989687984
"(-0.798, 0.801]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999999958472021,0.9993108383589999
"(-4.004, -2.397]","(-0.8, 0.8]","(-0.8, 0.799]",0.9999999854627964,0.9997686353133344
"(-0.798, 0.801]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999998884,0.9999999999997046
"(-0.798, 0.801]","(0.8, 2.4]","(2.398, 3.998]",0.9999856802438492,0.9999999999034151
"(2.401, 4.0]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999985699456,0.9999999999979036
"(-4.004, -2.397]","(0.8, 2.4]","(-0.8, 0.799]",0.9999873782086086,0.9991206246379536
"(2.401, 4.0]","(-0.8, 0.8]","(0.799, 2.398]",0.9999902865140904,0.9999999997719516
"(-0.798, 0.801]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999999995201382,0.9999650040944056
"(2.401, 4.0]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999961614288,0.9999999996340824
"(-4.004, -2.397]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999999084346,0.9999967047112318
"(-4.004, -2.397]","(2.4, 4.0]","(-0.8, 0.799]",0.9999999999157982,0.999999999982664
"(-0.798, 0.801]","(-0.8, 0.8]","(-0.8, 0.799]",0.06895830575981288,0.9738745018843208
"(-2.397, -0.798]","(2.4, 4.0]","(-0.8, 0.799]",0.9999999950119448,0.9999999998988236
"(2.401, 4.0]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999995192,0.99999999941977
"(-4.004, -2.397]","(-0.8, 0.8]","(-0.8, 0.799]",0.9999999976275054,0.9999213688523038
"(-2.397, -0.798]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999997117959,0.9999858622102986
"(-0.798, 0.801]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999822542,0.9999753218968548
"(-4.004, -2.397]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999955541,0.9999999999999778
"(2.401, 4.0]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999993337923252,0.9999994834494402
"(0.801, 2.401]","(-2.399, -0.8]","(2.398, 3.998]",0.99999929087644,0.9999999904597588
"(-4.004, -2.397]","(-0.8, 0.8]","(-0.8, 0.799]",0.9999999751627464,0.9999910271918571
"(0.801, 2.401]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999994248,0.9999999964522795
"(0.801, 2.401]","(-0.8, 0.8]","(0.799, 2.398]",0.7420580235146091,0.999150400998785
"(0.801, 2.401]","(2.4, 4.0]","(2.398, 3.998]",0.9999999851472788,1.0
"(0.801, 2.401]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999995088932,0.9999999995362734
"(-0.798, 0.801]","(-0.8, 0.8]","(-0.8, 0.799]",0.9311574911070132,0.3751761301603959
"(-2.397, -0.798]","(-4.007, -2.399]","(-4.007, -2.4]",1.0,0.9999999924385936
"(0.801, 2.401]","(-4.007, -2.399]","(-2.4, -0.8]",0.999999946151616,0.9999974102455114
"(-4.004, -2.397]","(-2.399, -0.8]","(0.799, 2.398]",0.9999999928231724,0.9999994320620684
"(-4.004, -2.397]","(-2.399, -0.8]","(-2.4, -0.8]",0.999999999999786,0.9999955507447744
"(2.401, 4.0]","(-0.8, 0.8]","(2.398, 3.998]",0.9999712945140512,0.9999999999911592
"(2.401, 4.0]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999999764,0.9999999999996896
"(-0.798, 0.801]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999354195,0.9999694170750524
"(-0.798, 0.801]","(0.8, 2.4]","(2.398, 3.998]",0.9995155489518676,0.9999999791774232
"(-0.798, 0.801]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999985534622,0.9999997040965318
"(0.801, 2.401]","(2.4, 4.0]","(2.398, 3.998]",0.9999999175985692,0.9999999999999992
"(0.801, 2.401]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999850800208054,0.9997827179254206
"(-4.004, -2.397]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999999971856,0.9999993082234986
"(0.801, 2.401]","(0.8, 2.4]","(2.398, 3.998]",0.9999450014816196,0.9999999999947524
"(2.401, 4.0]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999980020948,0.999999997709078
"(2.401, 4.0]","(-0.8, 0.8]","(2.398, 3.998]",0.999999717288288,0.9999999999998128
"(-2.397, -0.798]","(0.8, 2.4]","(-0.8, 0.799]",0.9893011701535502,0.9958589390979532
"(-0.798, 0.801]","(-2.399, -0.8]","(-2.4, -0.8]",0.9947960762494242,0.7260211504464564
"(0.801, 2.401]","(0.8, 2.4]","(0.799, 2.398]",0.9950529998180514,0.999999984972028
"(-2.397, -0.798]","(2.4, 4.0]","(0.799, 2.398]",0.9999998254660984,0.9999999992776404
"(-4.004, -2.397]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999999999056,0.9999999999068088
"(2.401, 4.0]","(2.4, 4.0]","(0.799, 2.398]",0.9999539158164348,0.9999999999970344
"(2.401, 4.0]","(-0.8, 0.8]","(-2.4, -0.8]",0.999976968265717,0.999999947950676
"(0.801, 2.401]","(-2.399, -0.8]","(2.398, 3.998]",0.9999995109123924,0.9999999984096358
"(0.801, 2.401]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999998752734,0.9999999998052088
"(-0.798, 0.801]","(0.8, 2.4]","(-4.007, -2.4]",0.9999998357945274,0.999816907254398
"(-4.004, -2.397]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999999998444806,0.9999869149083918
"(-4.004, -2.397]","(0.8, 2.4]","(2.398, 3.998]",0.9999999999984852,0.9999999999999954
"(0.801, 2.401]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999999996115496,0.9999960106197334
"(-4.004, -2.397]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999999996,0.999999999998498
"(-0.798, 0.801]","(2.4, 4.0]","(0.799, 2.398]",0.9992570605832912,0.9999999810192004
"(-2.397, -0.798]","(-0.8, 0.8]","(-0.8, 0.799]",0.9856581793174763,0.7993536684573096
"(-0.798, 0.801]","(-2.399, -0.8]","(-2.4, -0.8]",0.9978685519486422,0.5423736938633432
"(2.401, 4.0]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999997908,0.9999999999944496
"(-4.004, -2.397]","(2.4, 4.0]","(-0.8, 0.799]",0.999999999999307,0.9999999999992488
"(0.801, 2.401]","(-0.8, 0.8]","(-0.8, 0.799]",0.85804857153551,0.995684091758012
"(-0.798, 0.801]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999998638500406,0.9981713131182508
"(-4.004, -2.397]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999999987028,0.9999970167433336
"(-2.397, -0.798]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999999828274,0.9999999999783531
"(-2.397, -0.798]","(2.4, 4.0]","(-0.8, 0.799]",0.9999125957902704,0.9999954740507786
"(-0.798, 0.801]","(2.4, 4.0]","(-0.8, 0.799]",0.9999968907473732,0.9999999986495541
"(-0.798, 0.801]","(-2.399, -0.8]","(0.799, 2.398]",0.9996985250573506,0.9996489144733128
"(2.401, 4.0]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999999792,1.0
"(-2.397, -0.798]","(-2.399, -0.8]","(0.799, 2.398]",0.9999982750012688,0.99919129702936
"(0.801, 2.401]","(2.4, 4.0]","(-0.8, 0.799]",0.9986245230048852,0.9999999923430436
"(-4.004, -2.397]","(-4.007, -2.399]","(-4.007, -2.4]",1.0,0.999999988029346
"(-2.397, -0.798]","(-2.399, -0.8]","(0.799, 2.398]",0.9998025635954086,0.9996071343320178
"(0.801, 2.401]","(0.8, 2.4]","(-2.4, -0.8]",0.9989228554012928,0.9999111639053314
"(-0.798, 0.801]","(-2.399, -0.8]","(2.398, 3.998]",0.9999805032064172,0.9999997381611992
"(-2.397, -0.798]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999653711,0.9999890558756324
"(2.401, 4.0]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999987256,1.0
"(0.801, 2.401]","(-2.399, -0.8]","(0.799, 2.398]",0.9967027531898748,0.9999922041650582
"(-4.004, -2.397]","(-0.8, 0.8]","(0.799, 2.398]",0.9999995710993296,0.9998387068807696
"(2.401, 4.0]","(-0.8, 0.8]","(-2.4, -0.8]",0.9999986469773596,0.9999999765984352
"(-4.004, -2.397]","(0.8, 2.4]","(2.398, 3.998]",0.9999999988096018,0.9999999999516374
"(0.801, 2.401]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999933297716,0.9999999940467968
"(-0.798, 0.801]","(0.8, 2.4]","(-0.8, 0.799]",0.793427360872407,0.9989701001754436
"(-4.004, -2.397]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999999899681,0.9999999999095246
"(-4.004, -2.397]","(-2.399, -0.8]","(-4.007, -2.4]",0.999999999997606,0.9999853595939934
"(-4.004, -2.397]","(0.8, 2.4]","(-2.4, -0.8]",0.9999999980769112,0.9999867930667392
"(-4.004, -2.397]","(-0.8, 0.8]","(0.799, 2.398]",0.9999999454786088,0.9999812721689753
"(0.801, 2.401]","(-2.399, -0.8]","(0.799, 2.398]",0.9998124741798428,0.9999898206007892
"(-0.798, 0.801]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999999912,0.999999999999975
"(0.801, 2.401]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999050516,0.9999999998433377
"(0.801, 2.401]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999995302168,0.9999997079627316
"(-4.004, -2.397]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999999964,0.9999993275217818
"(0.801, 2.401]","(-2.399, -0.8]","(-2.4, -0.8]",0.9997685663440596,0.9910228698530974
"(0.801, 2.401]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999395648924,0.9999999908281818
"(-4.004, -2.397]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999999922,0.9999988820021776
"(-2.397, -0.798]","(-0.8, 0.8]","(0.799, 2.398]",0.999267682296656,0.9978198342161548
"(-2.397, -0.798]","(2.4, 4.0]","(2.398, 3.998]",0.9999999434680856,0.9999999999958576
"(2.401, 4.0]","(2.4, 4.0]","(2.398, 3.998]",0.9999999686282433,1.0
"(-2.397, -0.798]","(-0.8, 0.8]","(0.799, 2.398]",0.9809514096263928,0.985300039855018
"(-0.798, 0.801]","(-4.007, -2.399]","(-4.007, -2.4]",0.999999999999982,0.9999998420821332
"(-2.397, -0.798]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999971234187304,0.9980011630044364
"(2.401, 4.0]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999790156,0.9999999999999925
"(-0.798, 0.801]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999997732173432,0.9861974187596292
"(-0.798, 0.801]","(-0.8, 0.8]","(0.799, 2.398]",0.6880824128575234,0.9417942752189766
"(-4.004, -2.397]","(-4.007, -2.399]","(-4.007, -2.4]",1.0,0.9999999859670964
"(2.401, 4.0]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999999999993948,0.9999999997185048
"(2.401, 4.0]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999715696,0.9999999946703966
"(-0.798, 0.801]","(-4.007, -2.399]","(-4.007, -2.4]",0.99999999999999,0.9999997836560468
"(-2.397, -0.798]","(-4.007, -2.399]","(0.799, 2.398]",0.9999998165954522,0.999874087517726
"(0.801, 2.401]","(2.4, 4.0]","(0.799, 2.398]",0.9999863702962024,0.9999999999965288
"(2.401, 4.0]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999996348176547,0.9999963170699128
"(-0.798, 0.801]","(-2.399, -0.8]","(-0.8, 0.799]",0.9939269052605342,0.9155579409877784
"(2.401, 4.0]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999967522076,0.9999999999446122
"(-4.004, -2.397]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999999999773036,0.999991513537772
"(-0.798, 0.801]","(2.4, 4.0]","(-2.4, -0.8]",0.9999909502147374,0.9999994154355174
"(-4.004, -2.397]","(-4.007, -2.399]","(2.398, 3.998]",1.0,0.9999999999999324
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.9997738082621576,0.9999999254978056
"(-4.004, -2.397]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999999956082,0.9999999996569736
"(-0.798, 0.801]","(2.4, 4.0]","(-2.4, -0.8]",0.9999514921893262,0.999995768227713
"(0.801, 2.401]","(-2.399, -0.8]","(-0.8, 0.799]",0.9996361620868576,0.9997001899551312
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.9999989651063684,0.9999999999768076
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999976626084164,0.9230734317076874
"(0.801, 2.401]","(-2.399, -0.8]","(-0.8, 0.799]",0.9695877050574309,0.9870225858487296
"(-0.798, 0.801]","(-2.399, -0.8]","(-0.8, 0.799]",0.9996046070400108,0.9646750433230646
"(-4.004, -2.397]","(0.8, 2.4]","(2.398, 3.998]",0.9999999999999908,0.9999999999999992
"(-2.397, -0.798]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999997257304531,0.9835258052230244
"(-4.004, -2.397]","(-0.8, 0.8]","(-0.8, 0.799]",0.9999999996098784,0.9999926378230772
"(-4.004, -2.397]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999999972,0.9999999999973238
"(-4.004, -2.397]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999999994292,0.99999999999393
"(2.401, 4.0]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999994564,1.0
"(-0.798, 0.801]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999888092,0.999981780307333
"(-0.798, 0.801]","(-0.8, 0.8]","(0.799, 2.398]",0.3852085584671814,0.994084041426616
"(-0.798, 0.801]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999999996,0.9999999922961452
"(-2.397, -0.798]","(2.4, 4.0]","(0.799, 2.398]",0.9999999850912892,0.9999999999981888
"(0.801, 2.401]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999999408729,0.9999999997900596
"(2.401, 4.0]","(2.4, 4.0]","(-0.8, 0.799]",0.9999768988344938,0.9999999999706476
"(-0.798, 0.801]","(0.8, 2.4]","(-2.4, -0.8]",0.9968494115673472,0.9973810064185662
"(0.801, 2.401]","(-2.399, -0.8]","(2.398, 3.998]",0.9999987910314784,0.9999999985054264
"(-2.397, -0.798]","(0.8, 2.4]","(-4.007, -2.4]",0.999999948751508,0.999994967574334
"(2.401, 4.0]","(0.8, 2.4]","(-2.4, -0.8]",0.999998449515664,0.9999999980343788
"(2.401, 4.0]","(2.4, 4.0]","(2.398, 3.998]",0.9999999989257424,1.0
"(-0.798, 0.801]","(-0.8, 0.8]","(-2.4, -0.8]",0.9485289593119264,0.5793631709503249
"(-0.798, 0.801]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999394590998,0.9999993132225934
"(-2.397, -0.798]","(0.8, 2.4]","(-0.8, 0.799]",0.9948218783853684,0.9483406408274884
"(0.801, 2.401]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999999934,1.0
"(-4.004, -2.397]","(-0.8, 0.8]","(0.799, 2.398]",0.9999999908118248,0.9999999308285344
"(2.401, 4.0]","(-0.8, 0.8]","(-0.8, 0.799]",0.9999989356561818,0.9999999992549397
"(-2.397, -0.798]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999406249,0.9999813073514232
"(-2.397, -0.798]","(0.8, 2.4]","(-0.8, 0.799]",0.9984895222605336,0.9996293652060528
"(-0.798, 0.801]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999870276776,0.999992126733844
"(2.401, 4.0]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999935324,0.9999999998509362
"(-0.798, 0.801]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999999999997472,0.9999990205029848
"(2.401, 4.0]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999999827868,0.9999999999033024
"(0.801, 2.401]","(-0.8, 0.8]","(-2.4, -0.8]",0.9878525264607452,0.9990992836066582
"(-2.397, -0.798]","(0.8, 2.4]","(-0.8, 0.799]",0.9842251933669158,0.9933624688106816
"(2.401, 4.0]","(-2.399, -0.8]","(0.799, 2.398]",0.9999999504153816,0.9999999999193958
"(-2.397, -0.798]","(-0.8, 0.8]","(-2.4, -0.8]",0.997640487588318,0.4609087357930284
"(-0.798, 0.801]","(0.8, 2.4]","(0.799, 2.398]",0.8779950919006814,0.9891876420270624
"(2.401, 4.0]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999999220912009,0.9999999125749855
"(-4.004, -2.397]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999999999905156,0.9999630315594656
"(-2.397, -0.798]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999981532248,0.9999883972513643
"(0.801, 2.401]","(-0.8, 0.8]","(-0.8, 0.799]",0.9647648874949996,0.9922694796969164
"(0.801, 2.401]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999946699536,0.9999999975889352
"(-0.798, 0.801]","(-0.8, 0.8]","(0.799, 2.398]",0.9653554888447736,0.9997790709221772
"(-2.397, -0.798]","(-0.8, 0.8]","(2.398, 3.998]",0.9999999960861516,0.9999999999475812
"(-4.004, -2.397]","(-0.8, 0.8]","(0.799, 2.398]",0.9999999702514679,0.9999982713962466
"(-0.798, 0.801]","(-2.399, -0.8]","(2.398, 3.998]",0.9999992565103144,0.9999999976515628
